src_url,src_status_code,n_sub_req,final_url,final_status_code,resp_content_len
http://www.scielo.br/scielo.php?script=sci_serial&pid=0001-3765&lng=en&nrm=iso,301,3,https://www.scielo.br/j/aabc/,200,43467
http://riviste.unimi.it/index.php/ACME,301,1,https://riviste.unimi.it/index.php/ACME,200,4393
https://ojs.ptbioch.edu.pl/index.php/abp,200,0,https://ojs.ptbioch.edu.pl/index.php/abp,200,
https://medicaljournalssweden.se/actadv,200,0,https://medicaljournalssweden.se/actadv,200,17648
http://actamedica.medicos.cr/index.php/Acta_Medica/index,200,0,http://actamedica.medicos.cr/index.php/Acta_Medica/index,200,
https://pbsociety.org.pl/journals/index.php/am/index,200,0,https://pbsociety.org.pl/journals/index.php/am/index,200,
https://www.journals.elsevier.com/acta-psychologica,403,0,https://www.journals.elsevier.com/acta-psychologica,403,
https://pbsociety.org.pl/journals/index.php/asbp/index,200,0,https://pbsociety.org.pl/journals/index.php/asbp/index,200,
http://hrcak.srce.hr/index.php?show=casopis&id_casopis=6,301,1,https://hrcak.srce.hr/index.php?show=casopis&id_casopis=6,200,5704
https://www.journals.elsevier.com/actas-dermo-sifiliograficas,403,0,https://www.journals.elsevier.com/actas-dermo-sifiliograficas,403,
https://journals.sagepub.com/home/afr,403,0,https://journals.sagepub.com/home/afr,403,
https://periodicos.ufba.br/index.php/afroasia/index,200,0,https://periodicos.ufba.br/index.php/afroasia/index,200,10336
http://revistaalergia.mx/ojs/index.php/ram,302,1,https://revistaalergia.mx/ojs/index.php/ram,200,
http://www.scielo.br/scielo.php?script=sci_serial&pid=1981-5794&lng=en&nrm=iso,301,3,https://www.scielo.br/j/alfa/,200,58238
https://journals.ashs.org/jashs/view/journals/jashs/jashs-overview.xml,200,0,https://journals.ashs.org/jashs/view/journals/jashs/jashs-overview.xml,200,
http://scindeks.ceon.rs/journalDetails.aspx?issn=0003-2565&lang=en,200,0,http://scindeks.ceon.rs/journalDetails.aspx?issn=0003-2565&lang=en,200,130713
http://analisesocial.ics.ul.pt/,200,0,http://analisesocial.ics.ul.pt/,200,
https://meridian.allenpress.com/angle-orthodontist,200,0,https://meridian.allenpress.com/angle-orthodontist,200,13553
https://journals.iaepan.pl/apol/index,200,0,https://journals.iaepan.pl/apol/index,200,5875
http://www.archives-animal-breeding.net/,302,1,https://www.archives-animal-breeding.net/,200,12592
http://xn--archivoespaoldearte-53b.revistas.csic.es/index.php/aea/index,301,1,https://xn--archivoespaoldearte-53b.revistas.csic.es/index.php/aea/index,200,48574
https://adp.sup.org.uy/index.php/adp,200,0,https://adp.sup.org.uy/index.php/adp,200,
http://www.uco.es/organiza/servicios/publica/az/az.htm,302,3,https://www.uco.es/ucopress/az/index.php/az,200,
https://www.alanrevista.org/,200,0,https://www.alanrevista.org/,200,6645
https://scindeks.ceon.rs/journaldetails.aspx?issn=0004-1963,200,0,https://scindeks.ceon.rs/journaldetails.aspx?issn=0004-1963,200,131272
http://www.scielo.br/scielo.php?script=sci_serial&pid=0004-2803&lng=en&nrm=iso,301,3,https://www.scielo.br/j/ag/,200,38952
https://www.scielo.br/j/anp/,200,0,https://www.scielo.br/j/anp/,200,45649
http://revistaseug.ugr.es/index.php/ars,,,,,
https://raoa.aoa.org.ar/,200,0,https://raoa.aoa.org.ar/,200,7973
https://iopscience.iop.org/journal/1538-3881,200,0,https://iopscience.iop.org/journal/1538-3881,200,
https://www.tandfonline.com/raup,403,0,https://www.tandfonline.com/raup,403,
https://www.tandfonline.com/journals/taut,403,0,https://www.tandfonline.com/journals/taut,403,
https://www.contributions-to-entomology.org/,200,0,https://www.contributions-to-entomology.org/,200,
https://brill.com/view/journals/bki/bki-overview.xml,200,0,https://brill.com/view/journals/bki/bki-overview.xml,200,
https://sciendo.com/journal/BOKU,200,0,https://sciendo.com/journal/BOKU,200,
http://www.abcjournal.org/,301,2,https://www.abcjournal.org/index.php/BothaliaABC,200,
http://www.fsb.hr/brodogradnja,301,2,https://brodogradnja.fsb.hr/,200,
http://calag.ucanr.edu/,,,,,
https://riviste.fupress.net/index.php/caryologia/index,200,0,https://riviste.fupress.net/index.php/caryologia/index,200,4530
http://casopispromodernifilologii.ff.cuni.cz/en/,301,1,https://casopispromodernifilologii.ff.cuni.cz/en/,200,6772
http://revistaseug.ugr.es/index.php/acfs,,,,,
https://asjournals.lib.cas.cz/ceskaliteratura/home?lang=en,200,0,https://asjournals.lib.cas.cz/ceskaliteratura/home?lang=en,200,4363
http://chimia.ch/,302,2,https://chimia.ch/chimia,200,7806
http://www.ojs.unito.it/index.php/COL/index,301,1,https://www.ojs.unito.it/index.php/COL/index,200,6341
https://revistas.unlp.edu.ar/CADM,200,0,https://revistas.unlp.edu.ar/CADM,200,7874
https://revista.scu.org.uy/index.php/cir_urug/about,200,0,https://revista.scu.org.uy/index.php/cir_urug/about,200,
https://cirugiaycirujanos.com/,301,1,https://www.cirugiaycirujanos.com/,200,
http://collectaneabotanica.revistas.csic.es/,301,2,https://collectaneabotanica.revistas.csic.es/index.php/collectaneabotanica,200,41648
https://ems.press/journals/cmh,200,0,https://ems.press/journals/cmh,200,
https://www.journals.elsevier.com/comprehensive-psychiatry,403,0,https://www.journals.elsevier.com/comprehensive-psychiatry,403,
http://cca.hkd.hr/,301,2,https://pubweb.carnet.hr/ccacaa/,200,
https://currentmusicology.columbia.edu/,200,0,https://currentmusicology.columbia.edu/,200,
http://www.journals.elsevier.com/current-therapeutic-research/,403,0,http://www.journals.elsevier.com/current-therapeutic-research/,403,
http://www.scielo.br/scielo.php?script=sci_serial&pid=0011-5258&lng=es&nrm=iso,301,3,https://www.scielo.br/j/dados/,200,47939
http://www.ojs.darwin.edu.ar/index.php/darwiniana/index,200,0,http://www.ojs.darwin.edu.ar/index.php/darwiniana/index,200,7236
http://www.aerzteblatt.de/archiv/daetitel,301,1,https://www.aerzteblatt.de/archiv/daetitel,200,16317
https://www.drvnaindustrija.com/,200,0,https://www.drvnaindustrija.com/,200,7945
http://dyna.medellin.unal.edu.co/es/index.php,,,,,
https://www.idunn.no/edda,403,0,https://www.idunn.no/edda,403,
https://jepha.springeropen.com/,200,0,https://jepha.springeropen.com/,200,
https://ekonomista.pte.pl/,200,0,https://ekonomista.pte.pl/,200,10305
http://www.ekof.bg.ac.rs/publikacije/casopisi/ekonomski-anali/,200,0,http://www.ekof.bg.ac.rs/publikacije/casopisi/ekonomski-anali/,200,
https://ietresearch.onlinelibrary.wiley.com/journal/1350911X,403,0,https://ietresearch.onlinelibrary.wiley.com/journal/1350911X,403,
https://ems.press/journals/em,200,0,https://ems.press/journals/em,200,
http://emerita.revistas.csic.es/index.php/emerita,301,1,https://emerita.revistas.csic.es/index.php/emerita,200,38438
https://ejournals.epublishing.ekt.gr/index.php/ekke,200,0,https://ejournals.epublishing.ekt.gr/index.php/ekke,200,
http://en.epitoanyag.org.hu/,301,2,https://epitoanyag.org.hu/en/,200,13879
http://www.die-erde.org/,302,2,https://www.die-erde.org/index.php/die-erde,200,4695
http://estudiosgeograficos.revistas.csic.es/index.php/estudiosgeograficos,301,1,https://estudiosgeograficos.revistas.csic.es/index.php/estudiosgeograficos,200,61860
https://revistas.unc.edu.ar/index.php/med/,200,0,https://revistas.unc.edu.ar/index.php/med/,200,
https://www.ptfarm.pl/wydawnictwa/czasopisma/farmacja-polska,200,0,https://www.ptfarm.pl/wydawnictwa/czasopisma/farmacja-polska,200,
http://ojs.tsv.fi/index.php/fennia,301,1,https://fennia.journal.fi/,200,
http://www.ojs.unito.it/index.php/filosofia/index,301,1,https://www.ojs.unito.it/index.php/filosofia/index,200,4162
http://filcasop.flu.cas.cz/en/,301,1,https://filcasop.flu.cas.cz/en/,200,4399
https://journals.flvc.org/flaent,200,0,https://journals.flvc.org/flaent,200,
http://www.fluorideresearch.org/,301,1,https://www.fluorideresearch.org/,200,30836
https://www.revistadefomentosocial.es/rfs/index,200,0,https://www.revistadefomentosocial.es/rfs/index,200,6122
https://fysioterapeuten.no/fag,301,1,https://www.fysioterapeuten.no/fag,200,
https://www.gacetamedicademexico.com/,200,0,https://www.gacetamedicademexico.com/,200,
https://journals.openedition.org/gallia,301,2,https://journals.openedition.org/gallia/,200,23782
https://gayanabotanica.cl/,302,1,https://gayanabotanica.cl/index.php/gb,200,
https://genus.springeropen.com/,200,0,https://genus.springeropen.com/,200,
http://www.geographica-helvetica.net/,302,1,https://www.geographica-helvetica.net/,200,12032
https://www.cambridge.org/core/journals/netherlands-journal-of-geosciences,403,0,https://www.cambridge.org/core/journals/netherlands-journal-of-geosciences,403,
https://www.geology-mgri.ru/,302,1,https://www.geology-mgri.ru/jour,200,23105
http://www.geologija-revija.si/,301,2,https://www.geologija-revija.si/index.php/geologija,200,
http://www.ghanamedj.org/#,200,0,http://www.ghanamedj.org/#,200,
https://journals.viamedica.pl/ginekologia_polska,200,0,https://journals.viamedica.pl/ginekologia_polska,200,10246
https://scindeks.ceon.rs/journaldetails.aspx?issn=0017-0933&lang=en,200,0,https://scindeks.ceon.rs/journaldetails.aspx?issn=0017-0933&lang=en,200,245706
http://grasasyaceites.revistas.csic.es/index.php/grasasyaceites,301,1,https://grasasyaceites.revistas.csic.es/index.php/grasasyaceites,200,52873
https://grbs.library.duke.edu/index,404,0,https://grbs.library.duke.edu/index,404,203
https://www.idunn.no/heimen,403,0,https://www.idunn.no/heimen,403,
https://hereditasjournal.biomedcentral.com/,200,0,https://hereditasjournal.biomedcentral.com/,200,
https://www.hessische-blaetter.de/,,,,,
http://hispania.revistas.csic.es/index.php/hispania,301,1,https://hispania.revistas.csic.es/index.php/hispania,200,39792
http://hispaniasacra.revistas.csic.es/index.php/hispaniasacra/index,301,1,https://hispaniasacra.revistas.csic.es/index.php/hispaniasacra/index,200,61818
https://www.historickycasopis.sk/indexenglish.php?id=aboutthejournal,200,0,https://www.historickycasopis.sk/indexenglish.php?id=aboutthejournal,200,5338
https://www.journals.elsevier.com/indian-heart-journal/,403,0,https://www.journals.elsevier.com/indian-heart-journal/,403,
https://epubs.icar.org.in/index.php/IJAgS/,200,0,https://epubs.icar.org.in/index.php/IJAgS/,200,
http://www.ijaweb.org/,301,3,https://journals.lww.com/ijaweb/pages/default.aspx,403,
http://www.e-ijd.org/,301,2,https://www.e-ijd.org/mci.asp,200,
http://op.niscpr.res.in/index.php/IJEB,200,0,http://op.niscpr.res.in/index.php/IJEB,200,3553
http://www.indianjpsychiatry.org/,301,3,https://journals.lww.com/indianjpsychiatry/pages/default.aspx,403,
http://www.ijph.in/,301,2,https://www.ijph.in/mci.asp,200,
http://informesdelaconstruccion.revistas.csic.es/,301,2,https://informesdelaconstruccion.revistas.csic.es/index.php/informesdelaconstruccion,200,55141
https://journals.sagepub.com/home/mac,403,0,https://journals.sagepub.com/home/mac,403,
https://www.scielo.br/j/aib/,200,0,https://www.scielo.br/j/aib/,200,53787
http://www.scielo.br/scielo.php?script=sci_serial&pid=0020-3874&lng=en&nrm=iso,301,3,https://www.scielo.br/j/rieb/,200,42901
https://www.springer.com/journal/10272,303,7,https://link.springer.com/journal/10272/volumes-and-issues?error=cookies_not_supported&code=ad315fa7-7240-4f3b-992c-4c6a6c15193c,200,
https://www.journals.elsevier.com/international-dental-journal,403,0,https://www.journals.elsevier.com/international-dental-journal,403,
https://tetsutohagane.net/en/,200,0,https://tetsutohagane.net/en/,200,
https://www.iss.it/en/web/guest/annali,200,0,https://www.iss.it/en/web/guest/annali,200,
https://hrcak.srce.hr/en/jezik,200,0,https://hrcak.srce.hr/en/jezik,200,8156
https://www.journals.elsevier.com/jornal-de-pediatria/,403,0,https://www.journals.elsevier.com/jornal-de-pediatria/,403,
https://www.journals.elsevier.com/journal-of-biological-chemistry,403,0,https://www.journals.elsevier.com/journal-of-biological-chemistry,403,
https://www.jci.org/,200,0,https://www.jci.org/,200,45991
https://www.journals.elsevier.com/journal-of-dairy-science,403,0,https://www.journals.elsevier.com/journal-of-dairy-science,403,
https://www.cambridge.org/core/journals/journal-of-glaciology,403,0,https://www.cambridge.org/core/journals/journal-of-glaciology,403,
https://www.journals.elsevier.com/journal-of-lipid-research,403,0,https://www.journals.elsevier.com/journal-of-lipid-research,403,
https://sciendo.com/pl/journal/JOFNEM,200,0,https://sciendo.com/pl/journal/JOFNEM,200,
http://www.jpgmonline.com/,301,2,https://www.jpgmonline.com/mci.asp,200,
http://op.niscpr.res.in/index.php/jsir,200,0,http://op.niscpr.res.in/index.php/jsir,200,5503
http://www.hdki.hr/kui,302,2,http://silverstripe.fkit.hr/kui/,200,5073
http://hirurgiya.com.ua/,301,2,https://hirurgiya.com.ua/index.php/journal,200,
http://www.koersjournal.org.za/,301,2,https://www.koersjournal.org.za/index.php/koers,200,
http://kmw.ip.olsztyn.pl/en,200,0,http://kmw.ip.olsztyn.pl/en,200,8626
https://www.idunn.no/kk,403,0,https://www.idunn.no/kk,403,
https://journals.iaepan.pl/khkm/index,200,0,https://journals.iaepan.pl/khkm/index,200,6480
https://www.journals.elsevier.com/lwt,403,0,https://www.journals.elsevier.com/lwt,403,
http://www.laeknabladid.is/,301,1,https://www.laeknabladid.is/,200,5344
http://www.landtechnik-online.eu/,301,2,https://www.landtechnik-online.eu/landtechnik,200,3728
http://www.derecho.uba.ar/publicaciones/lye/index.php,301,1,http://www.derecho.uba.ar/publicaciones/lye/,200,5514
https://journals.uni-lj.si/les-wood/,200,0,https://journals.uni-lj.si/les-wood/,200,
http://lijecnicki-vjesnik.hlz.hr/home/,301,1,https://lijecnicki-vjesnik.hlz.hr/home/,200,133771
https://journals.uni-lj.si/linguistica,200,0,https://journals.uni-lj.si/linguistica,200,
https://apcz.umk.pl/LL,200,0,https://apcz.umk.pl/LL,200,
http://ojs.novus.no/index.php/MOM,200,0,http://ojs.novus.no/index.php/MOM,200,3884
http://jurnal.ugm.ac.id/ijg/,301,1,https://journal.ugm.ac.id/ijg/,200,
http://www.vesnik.math.rs/,200,0,http://www.vesnik.math.rs/,200,
http://journals.lww.com/md-journal,301,1,https://journals.lww.com/md-journal,403,
https://www.jstage.jst.go.jp/browse/jmsj,200,0,https://www.jstage.jst.go.jp/browse/jmsj,200,87185
http://micronesica.org/,301,1,https://micronesica.org/,200,
https://openjournals.hs-hannover.de/milkscience,200,0,https://openjournals.hs-hannover.de/milkscience,200,3260
http://dergi.mta.gov.tr/index.php,302,1,https://dergi.mta.gov.tr/,200,
http://hrcak.srce.hr/index.php?show=casopis&id_casopis=33,301,1,https://hrcak.srce.hr/index.php?show=casopis&id_casopis=33,200,5705
http://www.monetaecredito.info/,301,3,https://rosa.uniroma1.it/rosa04/moneta_e_credito,200,4341
https://mmed.mosuljournals.com/,200,0,https://mmed.mosuljournals.com/,200,30909
https://ans-names.pitt.edu/ans/index,200,0,https://ans-names.pitt.edu/ans/index,200,
http://www.jnma.com.np/,301,3,https://jnma.com.np/jnma/index.php/jnma,200,10702
https://www.idunn.no/nft?languageId=2,403,0,https://www.idunn.no/nft?languageId=2,403,
https://tidsskriftet.no/,403,0,https://tidsskriftet.no/,403,
http://www.ncl.ecu.edu/index.php/NCL,200,0,http://www.ncl.ecu.edu/index.php/NCL,200,3122
https://journals.viamedica.pl/nowotwory_journal_of_oncology,200,0,https://journals.viamedica.pl/nowotwory_journal_of_oncology,200,9101
http://thenucleuspak.org.pk/,302,1,http://thenucleuspak.org.pk/index.php/Nucleus,200,15542
https://sciendo.com/journal/NUKA,200,0,https://sciendo.com/journal/NUKA,200,
https://ojvr.org/index.php/ojvr,200,0,https://ojvr.org/index.php/ojvr,200,
https://www.cambridge.org/core/journals/oryx,403,0,https://www.cambridge.org/core/journals/oryx,403,
https://paediatricaindonesiana.org/,302,1,https://paediatricaindonesiana.org/index.php/paediatrica-indonesiana,200,
http://www.pafmj.org/,302,2,https://www.pafmj.org/index.php/PAFMJ,200,
https://pjmr.org.pk/index.php/pjmr,200,0,https://pjmr.org.pk/index.php/pjmr,200,
https://journals.openedition.org/pallas,301,2,https://journals.openedition.org/pallas/,200,26368
https://www.czasopisma.ispan.pl/index.php/pt/,200,0,https://www.czasopisma.ispan.pl/index.php/pt/,200,
https://www.scielo.br/j/paz/,200,0,https://www.scielo.br/j/paz/,200,42692
http://www.pedcas.cz/,302,1,https://ojs.cuni.cz/pedagogika,200,
https://revistas.comillas.edu/index.php/pensamiento/index,200,0,https://revistas.comillas.edu/index.php/pensamiento/index,200,7005
https://oajournals.fupress.net/index.php/pm/index,200,0,https://oajournals.fupress.net/index.php/pm/index,200,7248
https://www.technology.matthey.com/about/platinum-metals-review/,301,1,https://technology.matthey.com/about/platinum-metals-review/,200,
https://www.polarforschung.net/,200,0,https://www.polarforschung.net/,200,7782
https://hrcak.srce.hr/politicka-misao?lang=en,200,0,https://hrcak.srce.hr/politicka-misao?lang=en,200,8224
https://www.journals.elsevier.com/poultry-science,403,0,https://www.journals.elsevier.com/poultry-science,403,
https://journals.uio.no/prismet/index,200,0,https://journals.uio.no/prismet/index,200,
http://www.transportation.overview.pwr.edu.pl/,,,,,
http://www.pspaw.pl/index.php/pspaw,,,,,
http://www.termedia.pl/Journal/Przeglad_Dermatologiczny-56,301,1,https://www.termedia.pl/Journal/Przeglad_Dermatologiczny-56,200,8880
https://www.hindawi.com/journals/psyche/,403,0,https://www.hindawi.com/journals/psyche/,403,
http://www.psychologicabelgica.com/,301,2,https://psychologicabelgica.com/,200,
http://qds.revues.org/,301,2,https://journals.openedition.org/qds/,200,23619
https://rur.oekom.de/,302,1,https://rur.oekom.de/index.php/rur,200,
http://e-journal.biologi.lipi.go.id/index.php/reinwardtia,301,1,https://e-journal.biologi.lipi.go.id/index.php/reinwardtia,200,6213
http://www.termedia.pl/Czasopismo/Reumatologia-18,301,1,https://www.termedia.pl/Czasopismo/Reumatologia-18,200,13836
http://www.scielo.br/scielo.php/script_sci_serial/pid_0034-7094/lng_en/nrm_iso,301,1,https://www.scielo.br/scielo.php/script_sci_serial/pid_0034-7094/lng_en/nrm_iso,404,4522
https://rbc.inca.gov.br/,302,1,https://rbc.inca.gov.br/index.php/revista,200,
http://www.scielo.br/scielo.php/script_sci_serial/pid_0034-7140/lng_en/nrm_iso,301,1,https://www.scielo.br/scielo.php/script_sci_serial/pid_0034-7140/lng_en/nrm_iso,404,4522
http://www.scielo.br/scielo.php?script=sci_serial&pid=0034-7167&lng=en&nrm=iso,301,3,https://www.scielo.br/j/reben/,200,40396
http://rbep.inep.gov.br/ojs3/index.php/rbep/issue/archive,200,0,http://rbep.inep.gov.br/ojs3/index.php/rbep/issue/archive,200,
https://pos.direito.ufmg.br/rbep/index.php/rbep/index,200,0,https://pos.direito.ufmg.br/rbep/index.php/rbep/index,200,
http://revista.aborj.org.br/index.php/rbo,200,0,http://revista.aborj.org.br/index.php/rbo,200,
https://www.scielo.br/j/rbof/,200,0,https://www.scielo.br/j/rbof/,200,41529
http://www.scielo.br/scielo.php?script=sci_serial&pid=0034-7329&lng=pt&nrm=iso,301,3,https://www.scielo.br/j/rbpi/,200,39506
http://www.scielo.br/scielo.php?script=sci_serial&pid=0034-737X&lng=en&nrm=iso,301,3,https://www.scielo.br/j/rceres/,200,44420
http://www.biotaxa.org/rce,301,1,https://www.biotaxa.org/rce,403,919
https://revista.fecolsog.org/index.php/rcog,200,0,https://revista.fecolsog.org/index.php/rcog,200,
http://www.revcirugia.sld.cu/index.php/cir,302,1,https://revcirugia.sld.cu/index.php/cir,200,15485
http://www.revestomatologia.sld.cu/index.php/est/index,302,1,https://revestomatologia.sld.cu/index.php/est/index,200,8205
http://www.revmedicina.sld.cu/index.php/med,,,,,
http://www.scielo.br/scielo.php?script=sci_serial&pid=0034-7590&lng=en&nrm=iso,301,3,https://www.scielo.br/j/rae/,200,48276
http://www.scielo.br/scielo.php?script=sci_serial&pid=0034-7612&lng=en&nrm=iso,301,3,https://www.scielo.br/j/rap/,200,46021
http://www.revistas.usp.br/ra,301,1,https://www.revistas.usp.br/ra,200,
http://revistas.ucr.ac.cr/index.php/rbt,302,1,https://revistas.ucr.ac.cr/index.php/rbt,200,11237
http://rdtp.revistas.csic.es/,301,2,https://dra.revistas.csic.es/index.php/dra,200,51959
https://revistas.unc.edu.ar/index.php/REyE/index,200,0,https://revistas.unc.edu.ar/index.php/REyE/index,200,
http://www.revistafilosofia.uchile.cl/,301,1,https://revistafilosofia.uchile.cl/,200,8980
http://revistas.ucm.es/index.php/RESF,301,1,https://revistas.ucm.es/index.php/RESF,200,
http://www.revistas.usp.br/revhistoria,301,1,https://www.revistas.usp.br/revhistoria,200,
https://revistasipgh.org/index.php/rehiam/index,200,0,https://revistasipgh.org/index.php/rehiam/index,200,14217
http://revistadeindias.revistas.csic.es/,301,2,https://revistadeindias.revistas.csic.es/index.php/revistadeindias,200,41872
https://clinicalandtranslationalinvestigation.com/,200,0,https://clinicalandtranslationalinvestigation.com/,200,19895
http://revistadeliteratura.revistas.csic.es/,301,2,https://revistadeliteratura.revistas.csic.es/index.php/revistadeliteratura,200,45678
http://revistademetalurgia.revistas.csic.es/,301,2,https://revistademetalurgia.revistas.csic.es/index.php/revistademetalurgia,200,42117
https://revistas.upch.edu.pe/index.php/RNP/about,200,0,https://revistas.upch.edu.pe/index.php/RNP/about,200,
http://revped.ise.ro/,301,1,https://revped.ise.ro/,200,33293
https://www.scielo.br/j/rsp/,200,0,https://www.scielo.br/j/rsp/,200,39771
https://revistas.upsa.es/index.php/derechocanonico,,,,,
https://journal.sipsych.org/index.php/IJP/index,200,0,https://journal.sipsych.org/index.php/IJP/index,200,
http://revintsociologia.revistas.csic.es/,301,2,https://revintsociologia.revistas.csic.es/index.php/revintsociologia,200,41610
http://rga.revues.org/,301,2,https://journals.openedition.org/rga/,200,25868
http://revues.cirad.fr/index.php/REMVT/,301,1,https://revues.cirad.fr/index.php/REMVT/,200,8438
https://revueforestierefrancaise.agroparistech.fr/,200,0,https://revueforestierefrancaise.agroparistech.fr/,200,6425
http://estetica.revues.org/,301,2,https://journals.openedition.org/estetica/,200,23399
http://sisn.pagepress.org/index.php/rio/index,403,0,http://sisn.pagepress.org/index.php/rio/index,403,
http://riviste.unimi.it/index.php/RIPS/index,301,1,https://riviste.unimi.it/index.php/RIPS/index,200,7480
http://wydawnictwa.pzh.gov.pl/roczniki_pzh/en,200,0,http://wydawnictwa.pzh.gov.pl/roczniki_pzh/en,200,4115
http://apcz.umk.pl/czasopisma/index.php/RF/index,301,2,https://apcz.umk.pl/RF/index,200,
http://rpeis.amu.edu.pl/en/about-the-journal,302,1,https://rpeis.amu.edu.pl/en/about-the-journal,200,
https://saludpublica.mx/,302,1,https://saludpublica.mx/index.php/spm,200,
http://www.mdpi.com/journal/scipharm,301,1,https://www.mdpi.com/journal/scipharm,403,
http://sefarad.revistas.csic.es/,301,2,https://sefarad.revistas.csic.es/index.php/sefarad,200,37547
https://www.sav.sk/?lang=en&doc=journal-list&journal_no=52,200,0,https://www.sav.sk/?lang=en&doc=journal-list&journal_no=52,200,18582
https://sd.sav.sk/about-the-journal/,200,0,https://sd.sav.sk/about-the-journal/,200,5864
http://hrcak.srce.hr/sluzba-bozja?lang=en,301,1,https://hrcak.srce.hr/sluzba-bozja?lang=en,200,7538
https://socialwork.journals.ac.za/pub/index,200,0,https://socialwork.journals.ac.za/pub/index,200,4675
https://www.scielo.br/j/rsbmt/,200,0,https://www.scielo.br/j/rsbmt/,200,52398
http://www.periodicos.uem.br/ojs/index.php/BSocParanMat/index,,,,,
https://journals.openedition.org/jsa,301,2,https://journals.openedition.org/jsa/,200,24131
http://www.bsgf.fr/,301,1,https://www.bsgf.fr/,200,8087
http://www.doiserbia.nb.rs/journal.aspx?issn=0038-0318,,,,,
https://sociologiskforskning.se/,200,0,https://sociologiskforskning.se/,200,5782
http://www.sajs.co.za/,301,1,https://www.sajs.co.za/,200,7258
http://www.doiserbia.nb.rs/journal.aspx?issn=0038-982X,,,,,
https://scindeks.ceon.rs/journaldetails.aspx?issn=0039-1743,200,0,https://scindeks.ceon.rs/journaldetails.aspx?issn=0039-1743,200,109456
https://scindeks.ceon.rs/journaldetails.aspx?issn=0039-2138&lang=en,200,0,https://scindeks.ceon.rs/journaldetails.aspx?issn=0039-2138&lang=en,200,124286
http://www.studiapsychologica.com/,301,1,https://www.studiapsychologica.com/,200,37734
http://www.studiasocjologiczne.pl/,,,,,
https://journals.flvc.org/sal/,200,0,https://journals.flvc.org/sal/,200,
http://www.scia.istoria-artei.ro/,200,0,http://www.scia.istoria-artei.ro/,200,
http://www.taalentongval.eu/,301,1,http://www.ingentaconnect.com/content/aup/tet,403,
http://scindeks.ceon.rs/journalDetails.aspx?issn=0040-2176&lang=en,200,0,http://scindeks.ceon.rs/journalDetails.aspx?issn=0040-2176&lang=en,200,93565
https://scindeks.ceon.rs/journaldetails.aspx?issn=0040-2389&lang=en,200,0,https://scindeks.ceon.rs/journaldetails.aspx?issn=0040-2389&lang=en,200,110219
http://ter-arkhiv.ru/en/,200,0,http://ter-arkhiv.ru/en/,200,37901
https://terra.journal.fi/index,200,0,https://terra.journal.fi/index,200,
https://www.berghahnjournals.com/view/journals/theoria/theoria-overview.xml,301,1,https://www.berghahnjournals.com/abstract/journals/theoria/theoria-overview.xml,200,
http://www.idunn.no/tfs,301,1,https://www.idunn.no/tfs,403,
http://www.eltrimestreeconomico.com.mx/index.php/te/index,,,,,
https://letterkunde.africa/,200,0,https://letterkunde.africa/,200,5522
http://inmabb.criba.edu.ar/revuma/,301,1,https://inmabb.criba.edu.ar/revuma/,200,
http://www.rcs.ufc.br,,,,,
https://revistas.javeriana.edu.co/index.php/vnimedica/index,200,0,https://revistas.javeriana.edu.co/index.php/vnimedica/index,200,9348
http://iqjmc.uobaghdad.edu.iq/index.php/19JFacMedBaghdad36,301,1,https://iqjmc.uobaghdad.edu.iq/index.php/19JFacMedBaghdad36,200,
http://revistaseletronicas.pucrs.br/ojs/index.php/veritas,301,1,https://revistaseletronicas.pucrs.br/ojs/index.php/veritas,403,
http://www.vestnikdv.ru/,302,2,https://vestnikdv.ru/jour,200,
https://www.vestnik-grekova.ru/,302,1,https://www.vestnik-grekova.ru/jour,200,32699
https://www.russianradiology.ru/,302,1,https://www.russianradiology.ru/jour,200,27690
https://sciendo.com/journal/JOHH,200,0,https://sciendo.com/journal/JOHH,200,
http://www.doiserbia.nb.rs/journal.aspx?issn=0042-8450,,,,,
http://www.vtg.mod.gov.rs/index-e.html,200,0,http://www.vtg.mod.gov.rs/index-e.html,200,
https://ws.stat.gov.pl/,200,0,https://ws.stat.gov.pl/,200,504145
https://www.springer.com/journal/10273,303,7,https://link.springer.com/journal/10273/volumes-and-issues?error=cookies_not_supported&code=85292aa9-2b9f-454f-9ab8-047214d2500f,200,
http://www.ym-kdham.in/,301,2,https://www.ym-kdham.in/mci.asp,200,
https://zapiskihistoryczne.pl/en,200,0,https://zapiskihistoryczne.pl/en,200,
http://147.213.211.222/taxonomy/term/370,200,0,http://147.213.211.222/taxonomy/term/370,200,
http://www1.montpellier.inra.fr/CBGP/acarologia/index.php,200,0,http://www1.montpellier.inra.fr/CBGP/acarologia/index.php,200,6516
https://www.scielo.br/j/aa/,200,0,https://www.scielo.br/j/aa/,200,41563
http://acta.tums.ac.ir/,302,2,https://acta.tums.ac.ir/index.php/acta,200,
https://rauli.cbs.dk/index.php/assc/index,200,0,https://rauli.cbs.dk/index.php/assc/index,200,
https://www.architektura-urbanizmus.sk/,200,0,https://www.architektura-urbanizmus.sk/,200,9631
http://www.emis.de/journals/AM/,302,1,https://www.emis.de/journals/AM/,200,1867
https://www.scielo.br/j/rca/,200,0,https://www.scielo.br/j/rca/,200,49353
http://journal.esg.net.eg/index.php/EJGC,200,0,http://journal.esg.net.eg/index.php/EJGC,200,3623
